"scc","dr","region"
493.79045793566365,"1.5%",globe
187.1329972326823,"1.5%",globe
267.3015676344595,"1.5%",globe
774.8435517716925,"1.5%",globe
203.5861569385233,"1.5%",globe
227.6681759779546,"1.5%",globe
134.19181522743958,"1.5%",globe
358.85042499776534,"1.5%",globe
389.132461130012,"1.5%",globe
275.7461860156406,"1.5%",globe
246.19949085226597,"1.5%",globe
46.82914315398692,"1.5%",globe
437.5167826185256,"1.5%",globe
271.82260939184096,"1.5%",globe
213.0154177990328,"1.5%",globe
291.4246500166778,"1.5%",globe
517.5108094658499,"1.5%",globe
206.26258948377765,"1.5%",globe
169.06856150469127,"1.5%",globe
301.1856588568466,"1.5%",globe
99.13775365203216,"1.5%",globe
510.42173532279116,"1.5%",globe
451.232108901372,"1.5%",globe
245.02698942966234,"1.5%",globe
417.741095625287,"1.5%",globe
565.4065789197326,"1.5%",globe
555.4081238529919,"1.5%",globe
408.3026342759768,"1.5%",globe
525.666333501601,"1.5%",globe
395.5552133475961,"1.5%",globe
453.52970172710116,"1.5%",globe
384.191982456067,"1.5%",globe
497.6816962688753,"1.5%",globe
169.37411818103047,"1.5%",globe
476.23900052120536,"1.5%",globe
451.7958791273987,"1.5%",globe
326.44305039444373,"1.5%",globe
303.4719822856977,"1.5%",globe
141.9631641068475,"1.5%",globe
443.5117783990771,"1.5%",globe
257.7561292846806,"1.5%",globe
296.2509175972625,"1.5%",globe
322.7865101079536,"1.5%",globe
392.30400640353446,"1.5%",globe
280.7204688232988,"1.5%",globe
444.9639944292829,"1.5%",globe
382.74157079882326,"1.5%",globe
485.6592306799205,"1.5%",globe
357.64343232073946,"1.5%",globe
434.0142495458263,"1.5%",globe
1091.8837920790684,"1.5%",globe
246.77247065275503,"1.5%",globe
563.4281704400727,"1.5%",globe
332.3505450364291,"1.5%",globe
486.83648457866457,"1.5%",globe
326.77350854820145,"1.5%",globe
632.596272788835,"1.5%",globe
398.4487484861224,"1.5%",globe
300.3098108602154,"1.5%",globe
270.25922268127033,"1.5%",globe
447.6844853900774,"1.5%",globe
242.37385594804744,"1.5%",globe
406.5038445018012,"1.5%",globe
330.5150034641393,"1.5%",globe
485.450099790791,"1.5%",globe
308.02820432973385,"1.5%",globe
459.0414834290545,"1.5%",globe
-94.91815531287423,"1.5%",globe
443.21461666931884,"1.5%",globe
398.9440303429085,"1.5%",globe
348.59077745182003,"1.5%",globe
400.9559246949993,"1.5%",globe
294.2486863567021,"1.5%",globe
124.34905905439172,"1.5%",globe
379.86591904689965,"1.5%",globe
333.2800733884341,"1.5%",globe
329.08716033753825,"1.5%",globe
797.639161251625,"1.5%",globe
334.6687553599877,"1.5%",globe
279.73615705935515,"1.5%",globe
302.97446880342653,"1.5%",globe
394.11080999421597,"1.5%",globe
199.01879289239608,"1.5%",globe
200.56578419568484,"1.5%",globe
299.7179234934193,"1.5%",globe
499.9881477499926,"1.5%",globe
477.87140736957133,"1.5%",globe
284.67992711311445,"1.5%",globe
112.82612042039814,"1.5%",globe
213.86200963044766,"1.5%",globe
248.56384495833964,"1.5%",globe
305.2649985229684,"1.5%",globe
385.2725995831241,"1.5%",globe
345.4106854893972,"1.5%",globe
154.4559097483833,"1.5%",globe
353.85738848524056,"1.5%",globe
