"scc","dr","region"
91.38907908048532,"1.5%",globe
561.5289827689633,"1.5%",globe
174.65055237813405,"1.5%",globe
428.3032574507877,"1.5%",globe
711.1407648343095,"1.5%",globe
165.2674579557041,"1.5%",globe
230.8219537421214,"1.5%",globe
160.30352657601827,"1.5%",globe
339.19891414515445,"1.5%",globe
377.24852717132325,"1.5%",globe
243.14796822869855,"1.5%",globe
230.95472109645922,"1.5%",globe
52.4616115423508,"1.5%",globe
562.4557060870725,"1.5%",globe
310.4368340210283,"1.5%",globe
262.57698132098585,"1.5%",globe
385.65879974360894,"1.5%",globe
555.5940158148616,"1.5%",globe
261.06990432037344,"1.5%",globe
218.11469201955077,"1.5%",globe
374.1318265466127,"1.5%",globe
83.13700434967653,"1.5%",globe
507.49868858993693,"1.5%",globe
554.0169289068831,"1.5%",globe
278.6719295082135,"1.5%",globe
452.3533718725638,"1.5%",globe
617.8514331238978,"1.5%",globe
601.9416061109094,"1.5%",globe
489.1498764735389,"1.5%",globe
606.5037166375924,"1.5%",globe
317.4775322355083,"1.5%",globe
536.5119278648315,"1.5%",globe
346.07570191129327,"1.5%",globe
644.2888397895055,"1.5%",globe
182.01053385368095,"1.5%",globe
713.6377900053324,"1.5%",globe
566.377394319853,"1.5%",globe
428.30410505713763,"1.5%",globe
329.65721638793855,"1.5%",globe
117.37735494706732,"1.5%",globe
381.4167183892467,"1.5%",globe
258.84410589472577,"1.5%",globe
283.3388243314437,"1.5%",globe
386.83727343984185,"1.5%",globe
587.4521592156814,"1.5%",globe
412.6757363323957,"1.5%",globe
530.032562216257,"1.5%",globe
452.8862363015494,"1.5%",globe
580.2417244984256,"1.5%",globe
321.5191597403558,"1.5%",globe
328.03409948629564,"1.5%",globe
877.3796119696739,"1.5%",globe
228.6131713300065,"1.5%",globe
626.201314883973,"1.5%",globe
392.41343477043256,"1.5%",globe
628.7382037715214,"1.5%",globe
621.4393339931142,"1.5%",globe
775.9635475698485,"1.5%",globe
380.8927410657122,"1.5%",globe
271.36533161162436,"1.5%",globe
252.9501789346226,"1.5%",globe
426.4921095181378,"1.5%",globe
316.56520050005446,"1.5%",globe
652.8758551028411,"1.5%",globe
451.67832249661944,"1.5%",globe
588.5433026864453,"1.5%",globe
338.0311400110805,"1.5%",globe
740.4071387081266,"1.5%",globe
-104.02579042101722,"1.5%",globe
395.0721375234947,"1.5%",globe
376.39774699538395,"1.5%",globe
449.312778267729,"1.5%",globe
441.44032580466285,"1.5%",globe
326.6010036605366,"1.5%",globe
165.21035701332497,"1.5%",globe
443.1441779305601,"1.5%",globe
366.12720277241453,"1.5%",globe
265.9882663440259,"1.5%",globe
886.6633953305478,"1.5%",globe
297.9626083899152,"1.5%",globe
372.1175731550362,"1.5%",globe
389.52023299536086,"1.5%",globe
482.6434248810504,"1.5%",globe
213.35679077540013,"1.5%",globe
258.0271807111673,"1.5%",globe
399.46241530130624,"1.5%",globe
634.2549384067438,"1.5%",globe
682.2337333302823,"1.5%",globe
239.60191626487398,"1.5%",globe
-25.106217950678094,"1.5%",globe
332.2811018615727,"1.5%",globe
328.9628973778651,"1.5%",globe
290.8945847066361,"1.5%",globe
425.03049967522685,"1.5%",globe
333.24041914552333,"1.5%",globe
185.36301966719412,"1.5%",globe
333.4784007631757,"1.5%",globe
204.56863183849964,"1.5%",globe
388.2375412397476,"1.5%",globe
317.01032785409717,"1.5%",globe
559.405223224517,"1.5%",globe
310.81321050091117,"1.5%",globe
118.38447358223617,"1.5%",globe
1009.1546011404299,"1.5%",globe
545.0612119974977,"1.5%",globe
404.0401322936134,"1.5%",globe
11.386682044954455,"1.5%",globe
355.0849079259224,"1.5%",globe
1581.1758097225988,"1.5%",globe
296.4336828462941,"1.5%",globe
346.5812219505209,"1.5%",globe
257.8053208460553,"1.5%",globe
177.68899861315757,"1.5%",globe
165.03360001156238,"1.5%",globe
316.4993885688582,"1.5%",globe
364.1035821688367,"1.5%",globe
340.60941243718423,"1.5%",globe
586.4753364441428,"1.5%",globe
152.30612243440697,"1.5%",globe
749.6613987269524,"1.5%",globe
460.9087882753014,"1.5%",globe
31.333034131232672,"1.5%",globe
196.89850093024117,"1.5%",globe
305.3165026677574,"1.5%",globe
115.91906414582458,"1.5%",globe
279.65473550969324,"1.5%",globe
390.27513274341305,"1.5%",globe
236.41783220406117,"1.5%",globe
677.0447718486281,"1.5%",globe
82.71041447236213,"1.5%",globe
512.6101332608231,"1.5%",globe
210.8409868382667,"1.5%",globe
959.192064807693,"1.5%",globe
565.9568471820776,"1.5%",globe
625.6449245961571,"1.5%",globe
543.0577585494167,"1.5%",globe
558.4903132340551,"1.5%",globe
201.78114308173636,"1.5%",globe
262.3454150163506,"1.5%",globe
245.12982526829498,"1.5%",globe
553.6979406152528,"1.5%",globe
646.2552561362284,"1.5%",globe
422.2647657919778,"1.5%",globe
129.6777309851276,"1.5%",globe
673.4570016394969,"1.5%",globe
564.5847054334912,"1.5%",globe
513.4079441622318,"1.5%",globe
710.5842931131523,"1.5%",globe
201.0590419163083,"1.5%",globe
351.15182047617645,"1.5%",globe
456.9590055869478,"1.5%",globe
529.455659975863,"1.5%",globe
-34.75432241851692,"1.5%",globe
503.4907870096839,"1.5%",globe
923.0321799773936,"1.5%",globe
299.6819171588835,"1.5%",globe
327.2154469287209,"1.5%",globe
177.07203379155132,"1.5%",globe
-49.0976503516661,"1.5%",globe
178.69557630992952,"1.5%",globe
317.0983346245622,"1.5%",globe
344.49437819379744,"1.5%",globe
190.85296609722425,"1.5%",globe
579.5204681355991,"1.5%",globe
724.3857154862242,"1.5%",globe
454.3092109175098,"1.5%",globe
793.5528399916851,"1.5%",globe
974.6172172715196,"1.5%",globe
245.39393793702956,"1.5%",globe
353.18295502445307,"1.5%",globe
28.24154579256116,"1.5%",globe
1895.054147487241,"1.5%",globe
281.365427185118,"1.5%",globe
463.0480934529645,"1.5%",globe
271.66114833175413,"1.5%",globe
412.67572281579936,"1.5%",globe
520.1088985000824,"1.5%",globe
646.4438503276723,"1.5%",globe
581.821603559649,"1.5%",globe
601.3845992370956,"1.5%",globe
584.3770230185615,"1.5%",globe
487.10292909253957,"1.5%",globe
316.0945027613287,"1.5%",globe
270.58298253491625,"1.5%",globe
634.0774104038904,"1.5%",globe
311.0952711611793,"1.5%",globe
330.3559930767994,"1.5%",globe
365.5260480207949,"1.5%",globe
412.0808594074827,"1.5%",globe
260.4374127931305,"1.5%",globe
615.8611709898123,"1.5%",globe
522.9607056004887,"1.5%",globe
228.89052994356044,"1.5%",globe
548.2156736909487,"1.5%",globe
-77.98044470460047,"1.5%",globe
124.26138106665988,"1.5%",globe
514.7076637695378,"1.5%",globe
286.6971483523426,"1.5%",globe
353.9022202451805,"1.5%",globe
406.92563187043265,"1.5%",globe
307.24028535761886,"1.5%",globe
375.3939848725935,"1.5%",globe
337.56791598021675,"1.5%",globe
522.7072300563108,"1.5%",globe
666.2871678781434,"1.5%",globe
492.2322914491055,"1.5%",globe
232.36994771912936,"1.5%",globe
224.944352918973,"1.5%",globe
