"scc","dr","region"
541.593783082384,"1.5%",globe
344.9242701387716,"1.5%",globe
639.7857481040099,"1.5%",globe
184.4855958991059,"1.5%",globe
710.4481859487734,"1.5%",globe
578.938383225392,"1.5%",globe
423.66691449389845,"1.5%",globe
334.2849277839251,"1.5%",globe
116.86624310198414,"1.5%",globe
384.75736790413293,"1.5%",globe
264.9129257040525,"1.5%",globe
282.2135444903186,"1.5%",globe
402.95842060738545,"1.5%",globe
595.8987249782854,"1.5%",globe
414.7462673158542,"1.5%",globe
554.3826307717312,"1.5%",globe
447.2278805924021,"1.5%",globe
612.2510829354549,"1.5%",globe
318.54722731103374,"1.5%",globe
355.2314371937451,"1.5%",globe
870.527634341341,"1.5%",globe
232.43158035100137,"1.5%",globe
636.182265044849,"1.5%",globe
397.6723500635605,"1.5%",globe
635.4518898834929,"1.5%",globe
627.2352408003336,"1.5%",globe
759.7121884376178,"1.5%",globe
381.3260061277953,"1.5%",globe
318.47882286913307,"1.5%",globe
253.18949867662326,"1.5%",globe
425.08972041248217,"1.5%",globe
310.370015277451,"1.5%",globe
641.540189985343,"1.5%",globe
449.6576255116958,"1.5%",globe
583.022611189575,"1.5%",globe
341.34277783367975,"1.5%",globe
734.3424477775022,"1.5%",globe
-99.5918551937953,"1.5%",globe
429.0716589472416,"1.5%",globe
383.7227252245058,"1.5%",globe
450.71849613253073,"1.5%",globe
440.59925523160376,"1.5%",globe
323.6714784181987,"1.5%",globe
165.85983546627918,"1.5%",globe
455.16359565388393,"1.5%",globe
366.6433937460173,"1.5%",globe
265.1382518740325,"1.5%",globe
893.3502296827777,"1.5%",globe
295.85827789273173,"1.5%",globe
378.9839177379764,"1.5%",globe
389.1420816934878,"1.5%",globe
483.14892884959073,"1.5%",globe
214.74465215145,"1.5%",globe
256.64319666361763,"1.5%",globe
387.94573897569984,"1.5%",globe
632.6248287992391,"1.5%",globe
578.3539041276325,"1.5%",globe
238.72657209355813,"1.5%",globe
143.32111074663644,"1.5%",globe
337.10642173510837,"1.5%",globe
329.9553561033085,"1.5%",globe
292.6023386767172,"1.5%",globe
427.6499824832242,"1.5%",globe
351.5031472464683,"1.5%",globe
187.78193946185598,"1.5%",globe
338.52805488316625,"1.5%",globe
209.0822562865223,"1.5%",globe
381.9878533207592,"1.5%",globe
317.59785177892553,"1.5%",globe
561.4797000981266,"1.5%",globe
311.667319094259,"1.5%",globe
130.88890087429152,"1.5%",globe
1000.6936391089164,"1.5%",globe
533.5321299908475,"1.5%",globe
414.0948549265158,"1.5%",globe
75.81344730152867,"1.5%",globe
354.6198639944671,"1.5%",globe
1574.9409011002863,"1.5%",globe
296.0328493283837,"1.5%",globe
346.6989898021426,"1.5%",globe
261.3830216997076,"1.5%",globe
191.4634691608574,"1.5%",globe
177.00550256157686,"1.5%",globe
314.9158192070404,"1.5%",globe
392.8378863589132,"1.5%",globe
340.79883922171643,"1.5%",globe
588.2803510632817,"1.5%",globe
156.45916491640645,"1.5%",globe
747.8379968319091,"1.5%",globe
482.14737317217873,"1.5%",globe
46.930575101037306,"1.5%",globe
202.0251669814859,"1.5%",globe
308.187864355424,"1.5%",globe
129.73023477714023,"1.5%",globe
286.32868838071903,"1.5%",globe
379.95876904540114,"1.5%",globe
233.31694816842386,"1.5%",globe
666.5077276115653,"1.5%",globe
93.20219980818668,"1.5%",globe
511.03205661188883,"1.5%",globe
220.98959743711177,"1.5%",globe
954.7060555264476,"1.5%",globe
564.2040805319195,"1.5%",globe
623.0330197199646,"1.5%",globe
545.8002629904491,"1.5%",globe
554.9247041489799,"1.5%",globe
199.516674064502,"1.5%",globe
272.51852080776104,"1.5%",globe
246.48551022788988,"1.5%",globe
549.808983774821,"1.5%",globe
664.7146557313666,"1.5%",globe
418.0761269223098,"1.5%",globe
130.18213701931063,"1.5%",globe
668.4484606033266,"1.5%",globe
567.3024625390667,"1.5%",globe
505.3863706261756,"1.5%",globe
702.4619930821423,"1.5%",globe
199.88553247413765,"1.5%",globe
350.7403266540693,"1.5%",globe
454.97289660341755,"1.5%",globe
529.044425145696,"1.5%",globe
40.247086692894364,"1.5%",globe
503.85783985019947,"1.5%",globe
905.4795968128244,"1.5%",globe
300.0037616440429,"1.5%",globe
325.79361308993487,"1.5%",globe
178.10155362807302,"1.5%",globe
43.59667963482941,"1.5%",globe
187.27926924997172,"1.5%",globe
313.0684291069967,"1.5%",globe
471.0466040579693,"1.5%",globe
199.86394725353009,"1.5%",globe
582.2933348011032,"1.5%",globe
721.1986040664341,"1.5%",globe
452.13195202446843,"1.5%",globe
798.6763419582232,"1.5%",globe
907.276181424514,"1.5%",globe
245.96393068510662,"1.5%",globe
350.6743890167299,"1.5%",globe
32.41618359850797,"1.5%",globe
1893.4359606975545,"1.5%",globe
