"scc","dr","region"
83.57683803366729,"1.5%",globe
426.894494122373,"1.5%",globe
177.14912093266284,"1.5%",globe
262.8234451275351,"1.5%",globe
734.556298348406,"1.5%",globe
184.21190887575398,"1.5%",globe
210.27402599586023,"1.5%",globe
123.60727464193931,"1.5%",globe
352.44550176697203,"1.5%",globe
382.50827395900933,"1.5%",globe
247.12760152038575,"1.5%",globe
214.17134708932045,"1.5%",globe
38.76283878543467,"1.5%",globe
421.3838096088338,"1.5%",globe
265.33087837025806,"1.5%",globe
183.74250598211148,"1.5%",globe
336.888107477442,"1.5%",globe
502.39823159985536,"1.5%",globe
189.8416676483525,"1.5%",globe
156.8893810901499,"1.5%",globe
265.2425151477,"1.5%",globe
76.05925015428211,"1.5%",globe
441.1472927980189,"1.5%",globe
404.1915490937412,"1.5%",globe
230.37979995664696,"1.5%",globe
413.6522767567102,"1.5%",globe
516.0278575644506,"1.5%",globe
531.0259999502977,"1.5%",globe
392.9635741725684,"1.5%",globe
504.11913361725175,"1.5%",globe
379.0494286085666,"1.5%",globe
420.89796612972214,"1.5%",globe
350.6818744430507,"1.5%",globe
463.75957694312336,"1.5%",globe
149.9647010228265,"1.5%",globe
435.00495549484776,"1.5%",globe
415.3747058334901,"1.5%",globe
305.1910065696853,"1.5%",globe
282.9667899666336,"1.5%",globe
118.95017863115339,"1.5%",globe
416.702903036096,"1.5%",globe
247.31228370171021,"1.5%",globe
259.23738318748434,"1.5%",globe
306.93745734747864,"1.5%",globe
316.1994764682048,"1.5%",globe
277.1885095591206,"1.5%",globe
364.94599378799273,"1.5%",globe
360.9086307928302,"1.5%",globe
402.95230146092297,"1.5%",globe
343.8271054888802,"1.5%",globe
409.6556650567433,"1.5%",globe
1071.5467959893958,"1.5%",globe
228.60420414308666,"1.5%",globe
552.6291281650133,"1.5%",globe
322.49222546300604,"1.5%",globe
474.94625903503214,"1.5%",globe
277.29089397732787,"1.5%",globe
575.1105127433341,"1.5%",globe
391.3488566831078,"1.5%",globe
270.5482100690324,"1.5%",globe
259.2565453968762,"1.5%",globe
407.25470064939253,"1.5%",globe
222.77357935290794,"1.5%",globe
387.5735030781193,"1.5%",globe
316.55160196506523,"1.5%",globe
440.42163500368616,"1.5%",globe
274.5029505281912,"1.5%",globe
427.05962427493307,"1.5%",globe
-101.4362974119144,"1.5%",globe
388.683640759528,"1.5%",globe
364.5866410206691,"1.5%",globe
337.52821622556087,"1.5%",globe
386.220574271957,"1.5%",globe
273.4296685760752,"1.5%",globe
115.88153955819084,"1.5%",globe
338.1280724195714,"1.5%",globe
319.8114697656306,"1.5%",globe
306.94813229527125,"1.5%",globe
739.7616980816463,"1.5%",globe
323.48259755028374,"1.5%",globe
255.9173969758122,"1.5%",globe
268.63072746206456,"1.5%",globe
368.1130918129738,"1.5%",globe
180.61420654717227,"1.5%",globe
186.41662836563367,"1.5%",globe
274.3330114525965,"1.5%",globe
484.3215943054573,"1.5%",globe
514.007627290358,"1.5%",globe
273.12136669676033,"1.5%",globe
60.38460066207562,"1.5%",globe
202.55501063243673,"1.5%",globe
237.35828421578418,"1.5%",globe
302.34252294629573,"1.5%",globe
376.8577890272472,"1.5%",globe
324.7125004229417,"1.5%",globe
146.97729000885946,"1.5%",globe
344.6613869326155,"1.5%",globe
156.0852684429669,"1.5%",globe
259.3246324522439,"1.5%",globe
319.1513898944674,"1.5%",globe
338.3776206541768,"1.5%",globe
247.74953229625623,"1.5%",globe
91.55293640698467,"1.5%",globe
879.7989682224397,"1.5%",globe
372.0626383629689,"1.5%",globe
382.5985773451309,"1.5%",globe
36.681326092835086,"1.5%",globe
258.9580781503085,"1.5%",globe
1616.1531695644576,"1.5%",globe
207.7387726916478,"1.5%",globe
259.40528170661486,"1.5%",globe
177.3311242871179,"1.5%",globe
159.16231571863224,"1.5%",globe
151.24435810636916,"1.5%",globe
230.95289709208964,"1.5%",globe
342.06171620392075,"1.5%",globe
294.74663194694006,"1.5%",globe
399.52499247809084,"1.5%",globe
101.71544591815369,"1.5%",globe
577.3372818994296,"1.5%",globe
423.91660914317623,"1.5%",globe
26.446708344175455,"1.5%",globe
179.9994210052702,"1.5%",globe
324.3147895240557,"1.5%",globe
99.42793493057368,"1.5%",globe
220.54102464495332,"1.5%",globe
335.8226033399608,"1.5%",globe
205.02296353836005,"1.5%",globe
548.1354840362435,"1.5%",globe
103.22772104548388,"1.5%",globe
450.1819191071905,"1.5%",globe
158.41120969284515,"1.5%",globe
580.0043822463974,"1.5%",globe
544.3997923601718,"1.5%",globe
539.2526471770251,"1.5%",globe
436.5993734901998,"1.5%",globe
390.4456542964552,"1.5%",globe
188.4338534002288,"1.5%",globe
201.1704715197745,"1.5%",globe
153.72659622163658,"1.5%",globe
455.29780887648747,"1.5%",globe
403.8911327475922,"1.5%",globe
409.1297602939141,"1.5%",globe
138.61409045585614,"1.5%",globe
688.3199837663108,"1.5%",globe
471.68721538422574,"1.5%",globe
324.775927803352,"1.5%",globe
532.7351561185079,"1.5%",globe
175.33416086523323,"1.5%",globe
225.85747877423788,"1.5%",globe
351.50766792482307,"1.5%",globe
549.0575061954195,"1.5%",globe
-11.52450511986229,"1.5%",globe
338.8383995357269,"1.5%",globe
733.5500772887273,"1.5%",globe
224.86118763808992,"1.5%",globe
287.83907284518654,"1.5%",globe
209.6149627622923,"1.5%",globe
-10.256155744078585,"1.5%",globe
129.82305885922023,"1.5%",globe
247.6896081550267,"1.5%",globe
350.10588393898064,"1.5%",globe
163.52235784432156,"1.5%",globe
484.0031543223725,"1.5%",globe
443.0214661368895,"1.5%",globe
326.11884459480586,"1.5%",globe
708.9885582952927,"1.5%",globe
528.0428490597892,"1.5%",globe
244.2888523645075,"1.5%",globe
240.78679404057897,"1.5%",globe
27.136162234122793,"1.5%",globe
1808.866926839155,"1.5%",globe
169.73033764918551,"1.5%",globe
406.0888019543877,"1.5%",globe
218.28374036308944,"1.5%",globe
306.5837231955507,"1.5%",globe
409.0876382319642,"1.5%",globe
572.3030055393425,"1.5%",globe
493.2583377793139,"1.5%",globe
552.5971018157475,"1.5%",globe
339.39766436235277,"1.5%",globe
457.9054412633207,"1.5%",globe
368.99651828381565,"1.5%",globe
146.9582002863623,"1.5%",globe
398.5684791551709,"1.5%",globe
303.1154961185366,"1.5%",globe
266.8704848776975,"1.5%",globe
432.99333025134246,"1.5%",globe
356.74560934812126,"1.5%",globe
178.38667145119436,"1.5%",globe
521.8734842761431,"1.5%",globe
378.60596215646615,"1.5%",globe
134.89391473049176,"1.5%",globe
521.4288660808201,"1.5%",globe
-64.98967771589491,"1.5%",globe
126.23430256212404,"1.5%",globe
523.1775469685274,"1.5%",globe
220.83199105556,"1.5%",globe
214.14040322884074,"1.5%",globe
326.95106182807103,"1.5%",globe
336.2573500931905,"1.5%",globe
228.04708078283667,"1.5%",globe
227.5206455197171,"1.5%",globe
368.7939145729386,"1.5%",globe
581.8582369591951,"1.5%",globe
535.1250064489103,"1.5%",globe
213.93630901067291,"1.5%",globe
185.3313772660466,"1.5%",globe
171.5092330710358,"1.5%",globe
141.7363030614018,"1.5%",globe
288.74980220648655,"1.5%",globe
676.31519014874,"1.5%",globe
256.4200435232396,"1.5%",globe
400.0416246433923,"1.5%",globe
386.1723766046912,"1.5%",globe
215.15653999530733,"1.5%",globe
340.5817477661708,"1.5%",globe
360.72983329836194,"1.5%",globe
437.8071512390021,"1.5%",globe
210.4394948568636,"1.5%",globe
337.02110027730623,"1.5%",globe
400.14947454746635,"1.5%",globe
288.832080264285,"1.5%",globe
347.62955341482854,"1.5%",globe
292.35485241330343,"1.5%",globe
301.91784461356144,"1.5%",globe
638.897140772683,"1.5%",globe
333.20556348240694,"1.5%",globe
342.08445972841173,"1.5%",globe
339.17888455653184,"1.5%",globe
567.37971093022,"1.5%",globe
925.3441026083954,"1.5%",globe
200.24235370145178,"1.5%",globe
381.0385498782493,"1.5%",globe
379.0244454446749,"1.5%",globe
106.00799011148946,"1.5%",globe
152.31320618300612,"1.5%",globe
173.04887317801396,"1.5%",globe
319.93502686804607,"1.5%",globe
471.8041899643836,"1.5%",globe
179.26042971589703,"1.5%",globe
495.2743543166931,"1.5%",globe
347.6598329090788,"1.5%",globe
310.83325390989046,"1.5%",globe
382.390930052574,"1.5%",globe
108.29622755833769,"1.5%",globe
241.89983525389277,"1.5%",globe
377.6474807780217,"1.5%",globe
245.39877798340592,"1.5%",globe
147.50795430757842,"1.5%",globe
252.93922641732954,"1.5%",globe
434.6210204846932,"1.5%",globe
451.70011722756044,"1.5%",globe
362.4683498847136,"1.5%",globe
201.8668834350059,"1.5%",globe
321.2213200173405,"1.5%",globe
262.895801594776,"1.5%",globe
1104.3008862659692,"1.5%",globe
431.7396835616102,"1.5%",globe
383.4063273163844,"1.5%",globe
428.7990826759218,"1.5%",globe
166.92131442879653,"1.5%",globe
504.4397566368929,"1.5%",globe
355.2812616618932,"1.5%",globe
319.5160736941464,"1.5%",globe
430.4388620258204,"1.5%",globe
221.91508539300824,"1.5%",globe
569.409759363888,"1.5%",globe
149.47327398228208,"1.5%",globe
355.99325717458464,"1.5%",globe
457.1746135559547,"1.5%",globe
520.2506619663834,"1.5%",globe
684.7183599296121,"1.5%",globe
186.40674044318519,"1.5%",globe
276.6416049553597,"1.5%",globe
243.08902011590203,"1.5%",globe
200.56696101664298,"1.5%",globe
192.31216085953346,"1.5%",globe
79.6825957589487,"1.5%",globe
449.6075369821098,"1.5%",globe
224.61436104788248,"1.5%",globe
57.60880453987769,"1.5%",globe
130.24114809747667,"1.5%",globe
296.2946701669365,"1.5%",globe
206.96914062567177,"1.5%",globe
297.65551862310724,"1.5%",globe
334.0559953277836,"1.5%",globe
175.3894997378046,"1.5%",globe
160.47412356823853,"1.5%",globe
296.4432364485084,"1.5%",globe
233.3255465241174,"1.5%",globe
739.3942480124329,"1.5%",globe
329.41257952910627,"1.5%",globe
493.59268213131486,"1.5%",globe
110.94360207349125,"1.5%",globe
355.5391846598163,"1.5%",globe
375.0772855094812,"1.5%",globe
281.93033630731827,"1.5%",globe
436.54750739668793,"1.5%",globe
337.92191559128867,"1.5%",globe
707.3071596197756,"1.5%",globe
88.96319839092482,"1.5%",globe
502.0794235263363,"1.5%",globe
351.1609595142555,"1.5%",globe
385.6342742911605,"1.5%",globe
613.8075667263493,"1.5%",globe
156.51278535560013,"1.5%",globe
252.58229738239294,"1.5%",globe
387.036849471898,"1.5%",globe
386.23340038919577,"1.5%",globe
331.5737571282861,"1.5%",globe
241.12178782082844,"1.5%",globe
302.44577153874644,"1.5%",globe
243.52750495154015,"1.5%",globe
132.64430914605254,"1.5%",globe
184.5495290657789,"1.5%",globe
368.8044472076521,"1.5%",globe
94.00639169357476,"1.5%",globe
39.19220964057425,"1.5%",globe
255.08838936458827,"1.5%",globe
338.5505375831294,"1.5%",globe
177.13479116025897,"1.5%",globe
227.17904610257176,"1.5%",globe
875.2425732110089,"1.5%",globe
-69.08918195423465,"1.5%",globe
123.82410131511756,"1.5%",globe
198.82662316114437,"1.5%",globe
319.9978143926654,"1.5%",globe
754.5576936332145,"1.5%",globe
137.58765426695027,"1.5%",globe
193.0842446199101,"1.5%",globe
215.59990662691837,"1.5%",globe
445.2583135001259,"1.5%",globe
200.77866721448999,"1.5%",globe
608.4485614725339,"1.5%",globe
755.5680584847204,"1.5%",globe
313.260069886752,"1.5%",globe
516.8264458579392,"1.5%",globe
252.0568089598448,"1.5%",globe
529.7836760666903,"1.5%",globe
286.1857123275983,"1.5%",globe
269.8677092512203,"1.5%",globe
350.076453123897,"1.5%",globe
226.02915632507234,"1.5%",globe
124.02531403322867,"1.5%",globe
212.65431556386756,"1.5%",globe
263.52683474838324,"1.5%",globe
166.87094637815315,"1.5%",globe
472.19383881167727,"1.5%",globe
209.83628823739852,"1.5%",globe
278.48592889034177,"1.5%",globe
336.02021667987214,"1.5%",globe
189.50863259174287,"1.5%",globe
622.0648720190835,"1.5%",globe
425.7672863835732,"1.5%",globe
234.37703415778873,"1.5%",globe
241.92930250630522,"1.5%",globe
219.6628615965873,"1.5%",globe
245.03503860984742,"1.5%",globe
489.3272343106537,"1.5%",globe
168.3100178668512,"1.5%",globe
398.16621143490164,"1.5%",globe
187.96702333874276,"1.5%",globe
256.66399098606337,"1.5%",globe
-5.167918316193187,"1.5%",globe
426.10553934632054,"1.5%",globe
587.53827995709,"1.5%",globe
245.30112576184493,"1.5%",globe
123.75069064818005,"1.5%",globe
374.6881588815553,"1.5%",globe
118.54015476683506,"1.5%",globe
137.67474300366803,"1.5%",globe
114.56134498777882,"1.5%",globe
178.24197877027078,"1.5%",globe
237.69455268218917,"1.5%",globe
387.99515149218513,"1.5%",globe
94.88938709193623,"1.5%",globe
229.40716752300332,"1.5%",globe
294.5551887864386,"1.5%",globe
343.7140621465935,"1.5%",globe
232.0090664976149,"1.5%",globe
559.8023068176495,"1.5%",globe
411.55340052676564,"1.5%",globe
459.05033197651676,"1.5%",globe
388.2809864845792,"1.5%",globe
175.9573085001911,"1.5%",globe
142.25667194744082,"1.5%",globe
474.8090182460102,"1.5%",globe
-30.21964250454873,"1.5%",globe
445.6698765558307,"1.5%",globe
260.64075544350953,"1.5%",globe
244.78169523382704,"1.5%",globe
428.53111864739265,"1.5%",globe
117.50973887316677,"1.5%",globe
110.89647183923661,"1.5%",globe
167.2188159565952,"1.5%",globe
172.3674823628108,"1.5%",globe
264.04484506785644,"1.5%",globe
649.7676746399235,"1.5%",globe
233.24134166736403,"1.5%",globe
274.23431391131135,"1.5%",globe
640.1323410269335,"1.5%",globe
347.6331157125862,"1.5%",globe
264.85160189057683,"1.5%",globe
130.45811546690217,"1.5%",globe
486.28820818814944,"1.5%",globe
399.95216259687214,"1.5%",globe
196.79543588619828,"1.5%",globe
267.9077863216339,"1.5%",globe
283.6283320099708,"1.5%",globe
203.51385913617872,"1.5%",globe
321.1040894472802,"1.5%",globe
538.3299441875577,"1.5%",globe
681.021155234583,"1.5%",globe
248.00147477239332,"1.5%",globe
287.42809335831646,"1.5%",globe
402.32470339350834,"1.5%",globe
21.285666560398305,"1.5%",globe
-49.29531597577505,"1.5%",globe
312.9091137133556,"1.5%",globe
31.408036378129747,"1.5%",globe
237.69065941210852,"1.5%",globe
474.58888327565126,"1.5%",globe
259.00332066037345,"1.5%",globe
631.0693143446275,"1.5%",globe
503.017829476712,"1.5%",globe
321.72342142989555,"1.5%",globe
942.99297222101,"1.5%",globe
193.57991991598934,"1.5%",globe
715.1383463920823,"1.5%",globe
488.2746062998669,"1.5%",globe
289.03421912951643,"1.5%",globe
36.699506235087235,"1.5%",globe
273.1294540937847,"1.5%",globe
771.205169195507,"1.5%",globe
218.63520552910535,"1.5%",globe
792.4122971489146,"1.5%",globe
79.61081263262864,"1.5%",globe
549.9886613056973,"1.5%",globe
366.8287623410539,"1.5%",globe
398.23580015109974,"1.5%",globe
285.3897787646457,"1.5%",globe
388.68996702413745,"1.5%",globe
272.1561288926913,"1.5%",globe
193.3153265837548,"1.5%",globe
379.4990793910544,"1.5%",globe
180.9427006709894,"1.5%",globe
411.79103247610396,"1.5%",globe
579.140650623769,"1.5%",globe
437.38005862427815,"1.5%",globe
278.0689973427417,"1.5%",globe
311.1079248079301,"1.5%",globe
414.51225616810865,"1.5%",globe
295.26473136530376,"1.5%",globe
294.82886296142505,"1.5%",globe
733.6308302523631,"1.5%",globe
239.6841061628703,"1.5%",globe
279.75723452865134,"1.5%",globe
232.22047958011626,"1.5%",globe
183.1265027425097,"1.5%",globe
207.8633795307787,"1.5%",globe
44.81563008674828,"1.5%",globe
253.37360748741952,"1.5%",globe
248.39072411169838,"1.5%",globe
386.13647740585327,"1.5%",globe
288.9382278446875,"1.5%",globe
850.7761136282483,"1.5%",globe
643.1102525655923,"1.5%",globe
248.72108998164452,"1.5%",globe
289.1865910872958,"1.5%",globe
297.50152355790425,"1.5%",globe
528.7000261077933,"1.5%",globe
709.6748331529575,"1.5%",globe
316.74414716854835,"1.5%",globe
452.4368856074603,"1.5%",globe
215.41221838998885,"1.5%",globe
678.3696283881333,"1.5%",globe
89.29971197755329,"1.5%",globe
116.10876289148375,"1.5%",globe
349.3309590744334,"1.5%",globe
147.0184048202404,"1.5%",globe
261.79380588697614,"1.5%",globe
303.05255153116866,"1.5%",globe
424.93768811269564,"1.5%",globe
184.95879524934415,"1.5%",globe
396.86820827826625,"1.5%",globe
208.99574379628953,"1.5%",globe
494.07684673613045,"1.5%",globe
280.7078459888173,"1.5%",globe
392.42518650028126,"1.5%",globe
130.70556213639068,"1.5%",globe
216.65342519688787,"1.5%",globe
336.6183571504287,"1.5%",globe
584.2635895015002,"1.5%",globe
125.62106346954717,"1.5%",globe
416.9606021263114,"1.5%",globe
302.90711733056474,"1.5%",globe
213.26431188595333,"1.5%",globe
757.2903965478735,"1.5%",globe
311.40997039504566,"1.5%",globe
639.6871240527903,"1.5%",globe
450.0726827876267,"1.5%",globe
336.0768142200176,"1.5%",globe
665.891663493236,"1.5%",globe
526.8342674272186,"1.5%",globe
504.8764063220197,"1.5%",globe
345.5198435480082,"1.5%",globe
178.5972488856276,"1.5%",globe
183.3646081477157,"1.5%",globe
396.3442631498299,"1.5%",globe
383.59243080592086,"1.5%",globe
674.9565147537694,"1.5%",globe
151.5929211790644,"1.5%",globe
272.6123868291805,"1.5%",globe
264.43589809862624,"1.5%",globe
511.05041523972267,"1.5%",globe
181.21936214957995,"1.5%",globe
446.96179848088553,"1.5%",globe
268.96355828463163,"1.5%",globe
358.88731665145644,"1.5%",globe
219.49492664200426,"1.5%",globe
270.7799672902496,"1.5%",globe
244.88511640336998,"1.5%",globe
374.06113803401945,"1.5%",globe
537.2243791567206,"1.5%",globe
383.437409069804,"1.5%",globe
166.4999432326987,"1.5%",globe
171.2629047270578,"1.5%",globe
272.6694965731163,"1.5%",globe
346.2993148638208,"1.5%",globe
445.8240398748578,"1.5%",globe
243.16188366713277,"1.5%",globe
246.593483781971,"1.5%",globe
139.52698847246197,"1.5%",globe
148.58221290360095,"1.5%",globe
217.0786496243786,"1.5%",globe
211.74203583300692,"1.5%",globe
452.5446878015954,"1.5%",globe
622.9759033540056,"1.5%",globe
250.26736198996176,"1.5%",globe
542.1385373277906,"1.5%",globe
695.2877479198606,"1.5%",globe
